기준_년분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,서비스_업종_코드,서비스_업종_코드_명,당월_매출_금액,당월_매출_건수,주중_매출_금액,주말_매출_금액,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,시간대_00~06_매출_금액,시간대_06~11_매출_금액,시간대_11~14_매출_금액,시간대_14~17_매출_금액,시간대_17~21_매출_금액,시간대_21~24_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,주중_매출_건수,주말_매출_건수,월요일_매출_건수,화요일_매출_건수,수요일_매출_건수,목요일_매출_건수,금요일_매출_건수,토요일_매출_건수,일요일_매출_건수,시간대_건수~06_매출_건수,시간대_건수~11_매출_건수,시간대_건수~14_매출_건수,시간대_건수~17_매출_건수,시간대_건수~21_매출_건수,시간대_건수~24_매출_건수,남성_매출_건수,여성_매출_건수,연령대_10_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,연령대_40_매출_건수,연령대_50_매출_건수,연령대_60_이상_매출_건수,월_평균_소득_금액,소득_구간_코드,지출_총금액,식료품_지출_총금액,의류_신발_지출_총금액,생활용품_지출_총금액,의료비_지출_총금액,교통_지출_총금액,여가_지출_총금액,문화_지출_총금액,교육_지출_총금액,유흥_지출_총금액,총_상주인구_수,남성_상주인구_수,여성_상주인구_수,연령대_10_상주인구_수,연령대_20_상주인구_수,연령대_30_상주인구_수,연령대_40_상주인구_수,연령대_50_상주인구_수,연령대_60_이상_상주인구_수,남성연령대_10_상주인구_수,남성연령대_20_상주인구_수,남성연령대_30_상주인구_수,남성연령대_40_상주인구_수,남성연령대_50_상주인구_수,남성연령대_60_이상_상주인구_수,여성연령대_10_상주인구_수,여성연령대_20_상주인구_수,여성연령대_30_상주인구_수,여성연령대_40_상주인구_수,여성연령대_50_상주인구_수,여성연령대_60_이상_상주인구_수,총_가구_수,아파트_가구_수,비_아파트_가구_수,총_유동인구_수,남성_유동인구_수,여성_유동인구_수,연령대_10_유동인구_수,연령대_20_유동인구_수,연령대_30_유동인구_수,연령대_40_유동인구_수,연령대_50_유동인구_수,연령대_60_이상_유동인구_수,시간대_00_06_유동인구_수,시간대_06_11_유동인구_수,시간대_11_14_유동인구_수,시간대_14_17_유동인구_수,시간대_17_21_유동인구_수,시간대_21_24_유동인구_수,월요일_유동인구_수,화요일_유동인구_수,수요일_유동인구_수,목요일_유동인구_수,금요일_유동인구_수,토요일_유동인구_수,일요일_유동인구_수,점포_수,유사_업종_점포_수,개업_율,개업_점포_수,폐업_률,폐업_점포_수,프랜차이즈_점포_수,엑스좌표_값,와이좌표_값,자치구_코드,자치구_코드_명,행정동_코드,행정동_코드_명,영역_면적
20244,A,골목상권,3110503,명지대학교교회,CS100010,커피-음료,231979846,27744,165365483,66614363,30108870,40035688,34689263,32078491,28453171,38441378,28172985,3015064,16180062,73726210,61084374,59928703,18045433,100007213,127428728,7314699,69162504,48504933,45895154,44699538,11859112,20300,7444,3887,4620,4724,3562,3507,3967,3477,387,2489,9040,6684,6950,2194,11783,15820,1207,9504,5323,4837,5472,1261,2347251.0,5.0,2142956098.0,570411212.0,263739063.0,164712203.0,274323828.0,345106250.0,79032717.0,69874292.0,281647991.0,94108542.0,5019.0,2547.0,2472.0,420.0,1406.0,679.0,546.0,760.0,1208.0,218.0,715.0,388.0,273.0,396.0,557.0,202.0,691.0,291.0,273.0,364.0,651.0,3145.0,0.0,3145.0,1678018.0,762555.0,915463.0,308898.0,541942.0,195806.0,178988.0,185615.0,266768.0,447711.0,367071.0,214922.0,200245.0,245544.0,202524.0,247396.0,248139.0,247016.0,248189.0,234551.0,223909.0,228817.0,20,25,4,1,12,3,5,193247,453681,11410,서대문구,11410700,남가좌2동,154746
20244,A,골목상권,3110507,명지대학교,CS100010,커피-음료,797547517,133794,568452025,229095492,110674098,125214210,124063685,111038630,97461402,128566753,100528739,5808806,82825510,223222891,208354909,227517804,49817597,315017202,477102959,37768208,291632159,143039359,143396937,138082229,38201271,98307,35487,19917,21451,21378,19726,15835,19474,16013,842,17560,38839,34958,34742,6853,55875,77638,6303,53500,24278,21206,22751,5475,2420117.0,5.0,3208429724.0,825779986.0,392871093.0,241720107.0,404771832.0,550526919.0,114969915.0,99056454.0,436954760.0,141778658.0,5938.0,2869.0,3069.0,567.0,1276.0,784.0,747.0,904.0,1660.0,287.0,605.0,427.0,377.0,440.0,733.0,280.0,671.0,357.0,370.0,464.0,927.0,3405.0,0.0,3405.0,1632834.0,718126.0,914708.0,257323.0,459285.0,201220.0,213928.0,211925.0,289153.0,426783.0,323091.0,205645.0,195827.0,271540.0,209950.0,238489.0,238644.0,240669.0,240231.0,224989.0,227752.0,222062.0,21,34,6,2,3,1,13,193437,453250,11410,서대문구,11410685,홍은2동,176999
20244,A,골목상권,3110508,서연중학교,CS100010,커피-음료,775117577,57756,458389347,316728230,83854128,105446577,97512481,87074771,84501390,163555736,153172494,0,29920313,252581419,356898913,132356099,3360833,217176860,533678979,6114955,320063905,263725981,86865390,57301781,16783832,35311,22445,6264,7977,7498,6700,6872,11830,10615,0,3225,18550,25490,10130,361,17378,38942,550,23564,20023,6781,4152,1248,4138054.0,8.0,2041211012.0,546267976.0,245293691.0,156518770.0,278219312.0,337334590.0,75108048.0,62959689.0,253582240.0,85926696.0,1945.0,858.0,1087.0,228.0,259.0,265.0,310.0,308.0,575.0,106.0,120.0,116.0,130.0,134.0,252.0,122.0,139.0,149.0,180.0,174.0,323.0,884.0,0.0,884.0,764658.0,330860.0,433799.0,76824.0,201501.0,134582.0,121325.0,102502.0,127921.0,193132.0,154562.0,98665.0,96727.0,128261.0,93311.0,106462.0,108303.0,108398.0,108612.0,108935.0,112838.0,111111.0,30,32,6,2,6,2,2,193595,452248,11410,서대문구,11410615,연희동,171649
20244,A,골목상권,3110509,연희대우아파트앞,CS100010,커피-음료,1241507599,168080,872463849,369043750,167905943,194289652,175137866,160028973,175101415,193052582,175991168,76542819,144958420,235812693,261341796,361060394,161791477,467000374,708933810,33826406,398410626,264570053,176748761,188373594,114004742,119038,49042,22835,25420,22690,23790,24303,25469,23573,7167,21199,33859,36062,50363,19430,66041,99743,5388,56091,39864,25021,24524,14899,2933791.0,6.0,1988520163.0,482461607.0,258679829.0,165973313.0,223079799.0,329820844.0,79423456.0,70887737.0,283416902.0,94776676.0,3512.0,1697.0,1815.0,299.0,948.0,847.0,447.0,367.0,604.0,165.0,441.0,441.0,228.0,177.0,245.0,134.0,507.0,406.0,219.0,190.0,359.0,2303.0,0.0,2303.0,902704.0,379723.0,522982.0,90373.0,319321.0,175543.0,121187.0,91426.0,104857.0,243084.0,179568.0,102520.0,111998.0,150557.0,114979.0,122785.0,124069.0,126733.0,125258.0,126888.0,139281.0,137691.0,17,21,0,0,5,1,4,193678,451158,11410,서대문구,11410585,신촌동,117804
20244,A,골목상권,3110510,홍연시장,CS100010,커피-음료,36297435,4017,23163627,13133808,4141804,4625085,4953004,4691922,4751812,7267862,5865946,0,260182,18356136,13356707,4324410,0,8486836,25280289,32278,3210869,9772297,6788071,8885059,5078548,2558,1459,481,459,519,586,513,779,680,0,42,2130,1459,386,0,1003,2862,11,423,1357,647,721,708,2641781.0,6.0,579244468.0,159380158.0,69353977.0,42019173.0,78585958.0,90686568.0,20804334.0,17653057.0,76367228.0,24394015.0,954.0,476.0,478.0,66.0,127.0,107.0,126.0,168.0,360.0,35.0,75.0,58.0,64.0,93.0,151.0,31.0,52.0,49.0,62.0,75.0,209.0,476.0,0.0,476.0,836950.0,393859.0,443091.0,93027.0,109410.0,127496.0,131095.0,152318.0,223606.0,246603.0,182002.0,90592.0,88524.0,123766.0,105463.0,115939.0,116629.0,117859.0,117354.0,116739.0,124113.0,128317.0,4,5,0,0,0,0,1,193904,453009,11410,서대문구,11410615,연희동,42513
20244,A,골목상권,3110511,연희초등학교,CS100010,커피-음료,126150210,32533,110699880,15450330,22006247,25113534,21799424,21631548,20149127,10932612,4517718,26207,28698698,47826465,30194451,17307840,2096549,63378409,62631975,368387,51693741,22681310,12151278,24363794,14751875,28997,3536,5846,6429,5911,5563,5248,2341,1195,13,7965,12602,7576,3944,433,16865,15641,92,14805,6164,2438,6310,2698,3357913.0,7.0,2252287745.0,502860960.0,312535517.0,147694524.0,268192602.0,292386695.0,88305158.0,87102779.0,434337317.0,118872193.0,6151.0,3270.0,2881.0,371.0,2626.0,1085.0,595.0,576.0,898.0,187.0,1489.0,614.0,312.0,271.0,397.0,184.0,1137.0,471.0,283.0,305.0,501.0,4410.0,0.0,4410.0,1081225.0,530909.0,550317.0,82407.0,532318.0,154905.0,108692.0,85997.0,116907.0,305854.0,236440.0,125509.0,116476.0,161213.0,135732.0,153632.0,155952.0,157517.0,157035.0,153543.0,150178.0,153365.0,9,10,0,0,0,0,1,194055,451806,11410,서대문구,11410615,연희동,200962
20244,A,골목상권,3110513,연희파출소,CS100010,커피-음료,126813054,8003,68214071,58598983,12875871,16176185,12903733,14472531,11785751,27778348,30820635,0,3666958,36678094,56556470,29003288,908244,44082489,81752719,930745,23912566,22272445,18650553,20466716,39602184,4899,3104,775,1190,966,1131,837,1667,1437,0,557,2448,3762,1218,18,3222,4707,61,1777,1643,1379,1714,1355,3654882.0,7.0,829313614.0,194060568.0,104311637.0,65603965.0,100315082.0,150825758.0,37352832.0,24110819.0,117399113.0,35333840.0,919.0,420.0,499.0,125.0,173.0,133.0,156.0,104.0,228.0,61.0,70.0,62.0,80.0,45.0,102.0,64.0,103.0,71.0,76.0,59.0,126.0,477.0,0.0,477.0,251708.0,110226.0,141481.0,40897.0,48496.0,41499.0,42090.0,34781.0,43944.0,45310.0,52955.0,39766.0,40883.0,46388.0,26407.0,37288.0,38064.0,38203.0,38137.0,37773.0,31910.0,30333.0,11,11,0,0,0,0,0,194116,452409,11410,서대문구,11410615,연희동,81070
20244,A,골목상권,3110514,서대문우체국,CS100010,커피-음료,329366518,30442,225322754,104043764,44154931,45753386,46364285,43021128,46029024,56230856,47812908,0,10279418,80043145,91069689,131375883,16598383,82344888,238461826,9386734,195075552,59620152,18130095,30580908,8013275,20839,9603,4030,4410,4154,4053,4192,5009,4594,0,2308,7331,8239,10582,1982,8709,21135,777,17868,5648,1961,2857,731,3168541.0,7.0,1410195103.0,310177338.0,208012212.0,86761195.0,165808485.0,140877580.0,50458789.0,64271456.0,299522394.0,84305654.0,2047.0,1133.0,914.0,70.0,975.0,368.0,150.0,161.0,323.0,37.0,558.0,230.0,82.0,83.0,143.0,33.0,417.0,138.0,68.0,78.0,180.0,1666.0,0.0,1666.0,785534.0,359712.0,425823.0,58921.0,417477.0,123218.0,66420.0,54227.0,65272.0,208439.0,164876.0,89604.0,83178.0,131625.0,107814.0,108758.0,109759.0,111471.0,111376.0,113288.0,116984.0,113898.0,4,4,0,0,0,0,0,194063,451114,11410,서대문구,11410585,신촌동,91935
20244,A,골목상권,3110517,서대문소방서,CS100010,커피-음료,12596288,1014,8565262,4031026,0,1965429,2589553,2225036,1785244,2383290,1647736,0,29636,6580866,2770923,3214863,0,5709872,6083886,579915,621597,1080595,2603760,3101083,3806807,699,315,0,153,239,153,154,196,119,0,6,480,279,249,0,425,529,85,77,91,198,258,246,4057300.0,8.0,664386112.0,153325425.0,83453571.0,49993916.0,78371002.0,113401057.0,27436968.0,20053901.0,109217062.0,29133210.0,800.0,360.0,440.0,80.0,187.0,125.0,78.0,143.0,187.0,36.0,83.0,59.0,29.0,68.0,85.0,44.0,104.0,66.0,49.0,75.0,102.0,414.0,0.0,414.0,346821.0,153714.0,193108.0,64447.0,71494.0,43189.0,53938.0,49287.0,64468.0,64092.0,73318.0,51584.0,49852.0,66091.0,41883.0,48859.0,49373.0,50236.0,49523.0,49577.0,48412.0,50841.0,5,5,0,0,0,0,0,194394,452679,11410,서대문구,11410615,연희동,63408
20244,A,골목상권,3110519,서대문구보건소별관,CS100010,커피-음료,13003926,1676,6729870,6274056,439771,978005,1760188,1855333,1696573,3752152,2521904,0,528278,7659196,3050733,1765719,0,3672497,7492138,49786,2383057,2977161,1908438,2298422,1547770,890,786,72,154,216,232,216,494,292,0,78,879,459,260,0,514,1035,12,364,383,271,348,172,2619770.0,6.0,1936287261.0,507181858.0,234156447.0,140286953.0,257309244.0,323582838.0,72348040.0,56991860.0,262692151.0,81737870.0,3760.0,1740.0,2020.0,462.0,493.0,417.0,501.0,665.0,1222.0,192.0,262.0,199.0,250.0,330.0,507.0,270.0,231.0,218.0,251.0,335.0,715.0,1680.0,0.0,1680.0,1478154.0,642968.0,835186.0,260091.0,196855.0,187765.0,222889.0,221513.0,389043.0,469025.0,323209.0,148842.0,140673.0,197989.0,198417.0,205099.0,207608.0,207151.0,205907.0,205400.0,219842.0,227148.0,6,7,14,1,29,2,1,194442,453988,11410,서대문구,11410620,홍제1동,115619
20244,A,골목상권,3110520,경의중앙 신촌역,CS100010,커피-음료,20259803,3460,14502225,5757578,2859007,3073843,3542125,2665578,2361672,2952089,2805489,0,2051267,5128169,6232741,6143865,703761,5844054,13522762,736252,9405284,3825617,1836307,2647140,916218,2481,979,477,539,554,479,432,489,490,0,363,979,1009,995,114,970,2466,156,1810,526,322,457,165,2857910.0,6.0,701982609.0,155105278.0,102087185.0,40430782.0,84673479.0,68420809.0,23933964.0,31319262.0,154497703.0,41514147.0,1812.0,823.0,989.0,94.0,690.0,298.0,155.0,203.0,372.0,54.0,256.0,169.0,84.0,98.0,162.0,40.0,434.0,129.0,71.0,105.0,210.0,1384.0,0.0,1384.0,889103.0,349840.0,539263.0,82460.0,440998.0,133517.0,85862.0,72707.0,73560.0,166437.0,174715.0,125092.0,130103.0,184661.0,108095.0,123379.0,125847.0,128057.0,126889.0,127995.0,130319.0,126618.0,6,6,0,0,0,0,0,194757,450919,11410,서대문구,11410585,신촌동,60585
20244,A,골목상권,3110521,홍제역 4번,CS100010,커피-음료,30727593,4170,20765143,9962450,4514668,3295856,4408690,4544932,4000997,5157510,4804940,0,2662478,12352441,8575050,7137624,0,7989745,22737848,319266,3447466,9917327,6112255,6133266,4798013,2901,1269,603,448,583,685,582,697,572,0,468,1560,1258,884,0,1183,2987,31,508,1613,583,961,474,2398698.0,5.0,400180468.0,111403404.0,47880418.0,29361798.0,54186730.0,61913427.0,15132348.0,12572755.0,51597564.0,16132024.0,828.0,385.0,443.0,67.0,110.0,120.0,125.0,132.0,274.0,31.0,53.0,55.0,67.0,62.0,117.0,36.0,57.0,65.0,58.0,70.0,157.0,493.0,0.0,493.0,621699.0,274078.0,347621.0,77047.0,82856.0,86456.0,89979.0,105711.0,179649.0,146136.0,126942.0,77047.0,78543.0,112472.0,80558.0,87597.0,87183.0,87208.0,87346.0,89115.0,92660.0,90591.0,4,4,25,1,0,0,0,194925,454327,11410,서대문구,11410620,홍제1동,30428
20244,A,골목상권,3110524,연희세브란스병원,CS100010,커피-음료,120751417,10447,101435742,19315675,17504077,22179426,16651705,21910503,23190031,11529756,7785919,0,16515607,53603199,29652508,19873477,1106626,32788032,62140759,901272,21675714,24558661,19464266,15871177,12457705,8993,1454,1695,1992,1444,1959,1903,858,596,0,2071,4507,2416,1383,70,3097,6295,106,2837,2525,1800,1360,762,4640358.0,8.0,214776977.0,45999082.0,30476125.0,13004244.0,25048268.0,25562945.0,8485093.0,8786047.0,45782491.0,11632682.0,261.0,103.0,158.0,22.0,112.0,48.0,28.0,17.0,34.0,7.0,37.0,17.0,14.0,10.0,18.0,15.0,75.0,31.0,14.0,7.0,16.0,199.0,0.0,199.0,148608.0,61442.0,87165.0,11348.0,59913.0,23921.0,18776.0,16813.0,17836.0,14671.0,34739.0,32828.0,32015.0,24108.0,10247.0,25865.0,26139.0,24534.0,25222.0,22342.0,13557.0,10950.0,3,4,0,0,0,0,1,195078,451634,11410,서대문구,11410585,신촌동,30580
20244,A,골목상권,3110525,홍은종합사회복지관,CS100010,커피-음료,102435114,22219,63080543,39354571,12435520,12717669,11312212,12658116,13957026,20014768,19339803,0,22118444,33445433,24261040,19440419,3169778,52673660,47227709,469821,9061414,25058879,23224899,25022157,17064198,14423,7796,2877,2964,2680,2848,3054,4057,3739,0,5819,6792,5226,3700,682,12285,9635,117,1892,6041,5324,5011,3535,2675378.0,6.0,207280908.0,56371411.0,23997993.0,14039245.0,28564768.0,33029245.0,7091359.0,6050542.0,29873025.0,8263320.0,558.0,268.0,290.0,85.0,56.0,74.0,83.0,86.0,174.0,47.0,22.0,35.0,43.0,43.0,78.0,38.0,34.0,39.0,40.0,43.0,96.0,247.0,0.0,247.0,348569.0,153105.0,195463.0,52533.0,44348.0,47897.0,48567.0,55995.0,99227.0,66879.0,68815.0,46927.0,50856.0,72458.0,42633.0,48491.0,48332.0,49354.0,49706.0,47789.0,51268.0,53626.0,5,6,0,0,0,0,1,195233,455053,11410,서대문구,11410660,홍은1동,35519
20244,A,골목상권,3110526,봉원사,CS100010,커피-음료,70762177,5475,69656820,1105357,15329111,17173233,11684459,14440015,11030002,735654,369703,0,2675453,30461517,14610841,23014366,0,7373895,61451559,8318073,47704436,3267148,1761014,6110011,1664773,5346,129,1246,1261,965,1059,815,87,42,0,201,2289,1224,1761,0,582,4822,668,3707,238,147,515,129,3747945.0,8.0,1211255537.0,275574450.0,166240937.0,77778310.0,147959815.0,152362419.0,44524032.0,47489130.0,235574404.0,63752040.0,1273.0,540.0,733.0,137.0,407.0,192.0,138.0,143.0,256.0,71.0,128.0,84.0,62.0,74.0,121.0,66.0,279.0,108.0,76.0,69.0,135.0,829.0,0.0,829.0,126184.0,41640.0,84544.0,14519.0,57476.0,16816.0,12010.0,12095.0,13267.0,29185.0,30242.0,19985.0,18602.0,16728.0,11442.0,19616.0,19495.0,19360.0,19378.0,18397.0,14999.0,14941.0,3,3,0,0,0,0,0,195306,452138,11410,서대문구,11410585,신촌동,112347
20244,A,골목상권,3110528,서울여자간호대학교,CS100010,커피-음료,74109334,10881,41751918,32357416,7592296,10208596,8827165,8008227,7115634,12759543,19597873,0,10657922,32027209,22596459,8646833,180911,33229720,38136907,209492,8818922,12292629,17790945,19981438,12273201,6928,3953,1287,1618,1468,1355,1200,1594,2359,0,1734,4881,3122,1100,44,4677,5804,67,1687,1761,2765,2553,1649,2306159.0,5.0,528059492.0,139407072.0,63706390.0,38214642.0,69952180.0,87615422.0,19274014.0,15812633.0,71901197.0,22175942.0,1567.0,738.0,829.0,237.0,190.0,250.0,200.0,239.0,451.0,111.0,82.0,124.0,110.0,118.0,193.0,126.0,108.0,126.0,90.0,121.0,258.0,732.0,0.0,732.0,803725.0,365015.0,438710.0,119184.0,105103.0,110037.0,113853.0,129058.0,226490.0,200080.0,160058.0,93076.0,99497.0,141592.0,109424.0,114056.0,115421.0,115928.0,114726.0,114853.0,112510.0,116231.0,8,9,0,0,0,0,1,195385,455125,11410,서대문구,11410640,홍제3동,59337
20244,A,골목상권,3110532,아현역 2번,CS100010,커피-음료,1880140,49,1730524,149616,136947,87369,1506208,0,0,149616,0,0,0,1387386,174953,176263,141538,188932,1637039,0,87369,0,0,136947,1601654,37,12,7,4,26,0,0,12,0,0,0,12,16,12,9,16,29,0,4,0,0,7,33,2552270.0,6.0,1429461035.0,385678861.0,171827366.0,108884576.0,188694456.0,229108708.0,51721289.0,44902114.0,188156820.0,60486845.0,1680.0,844.0,836.0,150.0,229.0,230.0,234.0,318.0,519.0,72.0,122.0,122.0,132.0,163.0,233.0,78.0,107.0,108.0,102.0,155.0,286.0,942.0,0.0,942.0,1156187.0,550339.0,605849.0,133116.0,144617.0,192480.0,224157.0,213516.0,248301.0,237911.0,258565.0,165005.0,175269.0,194018.0,125420.0,176684.0,175534.0,174598.0,174295.0,172648.0,140878.0,141551.0,4,4,0,0,0,0,0,196252,451127,11410,서대문구,11410555,북아현동,61152
20244,A,골목상권,3110537,충정로현대아파트,CS100010,커피-음료,33733232,4928,28807251,4925981,5570434,6171564,5221282,4983250,6860721,2644493,2281488,0,5211860,17307906,6749786,4409183,54497,18947988,10746270,54035,4243845,5012069,8270255,6943297,5170757,4249,679,856,901,765,776,951,342,337,0,1035,2312,984,587,10,2840,1723,14,881,900,1210,854,703,3731666.0,7.0,478740137.0,104164903.0,61456651.0,40568975.0,53335849.0,84987075.0,25720041.0,13471601.0,75714231.0,19320811.0,1012.0,475.0,537.0,86.0,190.0,231.0,143.0,129.0,233.0,40.0,68.0,117.0,69.0,70.0,111.0,46.0,122.0,114.0,74.0,59.0,122.0,631.0,0.0,631.0,525974.0,253574.0,272399.0,36500.0,86756.0,122227.0,116085.0,85055.0,79348.0,64832.0,127360.0,99485.0,98252.0,90302.0,45742.0,88029.0,86968.0,83844.0,87480.0,84360.0,49771.0,45521.0,12,14,0,0,7,1,2,196781,451522,11410,서대문구,11410565,충현동,52786
20244,A,골목상권,3110539,미근동,CS100010,커피-음료,155998596,16959,143803841,12194755,27125852,30924579,25850541,29546743,30356126,157593,12037162,0,30206402,87164039,23016106,3545567,12066482,75453546,50344008,0,12756646,46570425,44792404,18891536,2786542,16950,9,3357,3652,2964,3384,3593,4,5,0,5197,8844,2548,361,9,8505,6377,0,1744,6228,4120,2476,308,2803970.0,6.0,88275924.0,29895944.0,10258017.0,7150225.0,13701048.0,11073146.0,2672196.0,3355161.0,6550981.0,3619206.0,437.0,221.0,216.0,12.0,88.0,83.0,59.0,56.0,139.0,6.0,45.0,41.0,34.0,28.0,67.0,6.0,43.0,42.0,25.0,28.0,72.0,315.0,0.0,315.0,270856.0,143713.0,127143.0,18746.0,35921.0,66913.0,73846.0,45067.0,30363.0,29572.0,67451.0,55315.0,54331.0,45232.0,18954.0,47952.0,46141.0,43941.0,47050.0,45541.0,21590.0,18642.0,15,21,5,1,5,1,6,197093,451559,11410,서대문구,11410565,충현동,48052
20244,A,골목상권,3110541,동교초등학교,CS100010,커피-음료,129359185,18181,83078205,46280980,13496229,11568817,16694973,17932954,23385232,26427406,19853574,0,9911246,43854317,52144608,23449014,0,43039303,84156236,241110,40813685,49739402,21417569,10695007,4288767,12777,5404,2172,2267,2489,2730,3119,3202,2202,0,3000,6029,6357,2795,0,7197,10813,35,5345,6870,3196,1866,701,2695268.0,6.0,2541951301.0,626358745.0,309646318.0,182888180.0,309011662.0,430425039.0,101250492.0,73791163.0,403427335.0,105152367.0,4554.0,2106.0,2448.0,534.0,632.0,703.0,712.0,763.0,1210.0,253.0,283.0,351.0,327.0,370.0,522.0,281.0,349.0,352.0,385.0,393.0,688.0,2167.0,0.0,2167.0,1278236.0,575364.0,702872.0,185594.0,185107.0,232552.0,219505.0,198689.0,256789.0,343731.0,251824.0,139926.0,146951.0,222824.0,172978.0,173991.0,174519.0,178579.0,176572.0,177055.0,195697.0,201823.0,19,21,5,1,14,3,2,191287,450928,11440,마포구,11440700,망원2동,101027
20244,A,골목상권,3110542,마포구청역 7번,CS100010,커피-음료,281662446,39808,195637431,86025015,37621908,39230086,37475108,36390911,44919418,45515654,40509361,3388527,39937966,75221726,62079820,72386818,28647589,125521927,132496940,4439539,52165803,70901042,61675851,44155796,24680839,27979,11829,5503,5594,5550,5368,5964,6492,5337,46,8544,11155,9087,8958,2018,19685,18244,433,7218,10614,9645,6275,3743,2815219.0,6.0,3034514672.0,725051186.0,372853686.0,224968843.0,358019662.0,521972427.0,125740038.0,88432977.0,491276087.0,126199766.0,4831.0,2282.0,2549.0,556.0,799.0,822.0,738.0,765.0,1151.0,297.0,338.0,380.0,380.0,368.0,519.0,259.0,461.0,442.0,358.0,397.0,632.0,2327.0,0.0,2327.0,1279871.0,574670.0,705201.0,174239.0,177388.0,238458.0,229664.0,197941.0,262183.0,368307.0,269909.0,138352.0,132620.0,198316.0,172367.0,178019.0,179010.0,180571.0,178961.0,179289.0,189607.0,194418.0,16,19,5,1,5,1,3,191345,451292,11440,마포구,11440700,망원2동,123656
20244,A,골목상권,3110543,중암중학교,CS100010,커피-음료,14416749,1998,12435860,1980889,1744236,3141896,2661778,1758318,3129632,1980889,0,0,690881,6555422,3615657,3554789,0,5833198,6442319,36338,1602518,2265237,2519604,4686271,1165550,1697,301,308,376,377,295,341,301,0,0,145,880,560,413,0,1026,930,5,396,349,331,731,146,2833001.0,6.0,539449865.0,151678780.0,63712779.0,38100182.0,74647632.0,82698123.0,18599619.0,16894604.0,71204832.0,21913314.0,890.0,421.0,469.0,114.0,134.0,156.0,120.0,145.0,221.0,55.0,68.0,84.0,51.0,67.0,96.0,59.0,66.0,72.0,69.0,78.0,125.0,485.0,0.0,485.0,143655.0,64882.0,78772.0,31174.0,17730.0,18973.0,24103.0,23515.0,28161.0,37935.0,30633.0,16272.0,16616.0,23605.0,18595.0,20180.0,20170.0,20097.0,19860.0,20098.0,21531.0,21721.0,4,4,0,0,0,0,0,191421,452638,11440,마포구,11440730,성산2동,21216
20244,A,골목상권,3110544,망리단길,CS100010,커피-음료,1244607216,165360,691039412,553567804,124342129,135174494,138378180,124547682,168596927,303758076,249809728,320756,70122811,399956587,424389685,307031681,42785696,418778378,797433305,23292208,446377909,369349126,175251873,138826704,63113863,100732,64628,18139,19877,20244,19818,22654,35054,29574,58,17486,47181,51911,40495,8229,69516,93422,2590,50914,50446,26526,21881,10581,2649529.0,6.0,6703960241.0,1750294531.0,803966135.0,482553412.0,836622808.0,1095711004.0,236426000.0,206898823.0,1010360187.0,281127341.0,11779.0,5399.0,6380.0,1018.0,2030.0,2324.0,1720.0,1738.0,2949.0,510.0,901.0,1094.0,827.0,829.0,1238.0,508.0,1129.0,1230.0,893.0,909.0,1711.0,6454.0,0.0,6454.0,4999562.0,2162352.0,2837210.0,485662.0,987323.0,1150041.0,843990.0,619065.0,913480.0,1446802.0,960499.0,524064.0,552439.0,820870.0,694892.0,672886.0,680157.0,694505.0,688528.0,694531.0,782529.0,786429.0,110,119,4,5,5,6,9,191619,450607,11440,마포구,11440690,망원1동,311648
20244,A,골목상권,3110545,마포구청역 1번,CS100010,커피-음료,419512955,90346,283900850,135612105,50412001,64153374,58867713,55633194,54834568,70454897,65157208,0,80823585,134409091,100183435,86387954,17708890,188003620,222744732,2861186,88628176,131655385,87392714,65884107,34326784,62274,28072,11917,12911,12521,12468,12457,14701,13371,0,22664,27262,20644,16323,3453,40897,48604,571,22127,30004,17621,12623,6554,3104353.0,7.0,1071004339.0,290004990.0,127322808.0,74236474.0,139248215.0,167312622.0,37771244.0,32876527.0,158744185.0,43487274.0,5778.0,1820.0,3958.0,244.0,2248.0,1736.0,660.0,458.0,432.0,109.0,446.0,555.0,284.0,228.0,198.0,135.0,1802.0,1181.0,376.0,230.0,234.0,4573.0,0.0,4573.0,502087.0,202211.0,299876.0,41001.0,124517.0,114436.0,81571.0,60059.0,80503.0,165016.0,109872.0,47802.0,44218.0,65638.0,69542.0,70493.0,70782.0,71357.0,71277.0,71076.0,72611.0,74491.0,6,13,8,1,8,1,7,191544,451746,11440,마포구,11440730,성산2동,87346
